"","time","pedestrians","bicyclists","cars","buses","trucks","location","weekdays","weather","events","rushhour","traffic_ornot"
"232","2019-10-30T09:45:00-04:00",37,1,250,4,17,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"233","2019-10-30T10:00:00-04:00",45,2,248,2,12,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"234","2019-10-30T10:15:00-04:00",43,0,210,2,10,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"235","2019-10-30T10:30:00-04:00",20,0,196,2,6,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"236","2019-10-30T10:45:00-04:00",32,1,219,4,12,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"237","2019-10-30T11:00:00-04:00",25,1,159,5,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"238","2019-10-30T11:15:00-04:00",50,14,148,0,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"239","2019-10-30T11:30:00-04:00",25,12,185,3,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"240","2019-10-30T11:45:00-04:00",26,2,192,2,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"241","2019-10-30T12:00:00-04:00",18,3,142,2,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"242","2019-10-30T12:15:00-04:00",19,1,168,6,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"243","2019-10-30T12:30:00-04:00",10,6,182,0,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"244","2019-10-30T12:45:00-04:00",9,1,165,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"245","2019-10-30T13:00:00-04:00",14,3,120,4,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"246","2019-10-30T13:15:00-04:00",21,1,153,6,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"247","2019-10-30T13:30:00-04:00",10,3,171,0,7,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"248","2019-10-30T13:45:00-04:00",5,0,196,4,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"249","2019-10-30T14:00:00-04:00",12,1,161,5,15,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"250","2019-10-30T14:15:00-04:00",1,1,122,0,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"251","2019-10-30T14:30:00-04:00",16,0,137,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"252","2019-10-30T14:45:00-04:00",13,0,131,4,15,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"253","2019-10-30T15:00:00-04:00",18,9,209,4,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"254","2019-10-30T15:15:00-04:00",17,1,191,3,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"255","2019-10-30T15:30:00-04:00",19,1,172,4,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"256","2019-10-30T15:45:00-04:00",19,1,181,4,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"257","2019-10-30T16:00:00-04:00",8,0,189,3,13,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"258","2019-10-30T16:15:00-04:00",22,3,187,5,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"259","2019-10-30T16:30:00-04:00",17,0,177,5,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"260","2019-10-30T16:45:00-04:00",30,2,244,3,11,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"261","2019-10-30T17:00:00-04:00",14,0,322,1,11,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"262","2019-10-30T17:15:00-04:00",7,9,202,7,6,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"263","2019-10-30T17:30:00-04:00",4,4,271,4,11,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"264","2019-10-30T17:45:00-04:00",7,1,230,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"265","2019-10-30T18:00:00-04:00",6,0,268,2,2,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"266","2019-10-30T18:15:00-04:00",3,0,123,0,2,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"267","2019-10-30T18:30:00-04:00",0,0,7,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"268","2019-10-30T18:45:00-04:00",0,0,8,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"269","2019-10-30T19:00:00-04:00",0,0,9,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"270","2019-10-30T19:15:00-04:00",0,0,8,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"271","2019-10-30T19:30:00-04:00",0,0,2,1,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"272","2019-10-30T19:45:00-04:00",0,0,16,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"273","2019-10-30T20:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"274","2019-10-30T20:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"275","2019-10-30T20:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"276","2019-10-30T20:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"277","2019-10-30T21:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"278","2019-10-30T21:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"279","2019-10-30T21:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"280","2019-10-30T21:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"281","2019-10-30T22:00:00-04:00",0,0,6,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"282","2019-10-30T22:15:00-04:00",0,0,3,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"283","2019-10-30T22:30:00-04:00",0,0,5,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"284","2019-10-30T22:45:00-04:00",0,0,4,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"285","2019-10-30T23:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"286","2019-10-30T23:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"287","2019-10-30T23:30:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"288","2019-10-30T23:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"289","2019-10-31T00:00:00-04:00",0,0,2,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"290","2019-10-31T00:15:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"291","2019-10-31T00:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"292","2019-10-31T00:45:00-04:00",0,0,3,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"293","2019-10-31T01:00:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"294","2019-10-31T01:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"295","2019-10-31T01:30:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"296","2019-10-31T01:45:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"297","2019-10-31T02:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"298","2019-10-31T02:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"299","2019-10-31T02:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"300","2019-10-31T02:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"301","2019-10-31T03:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"302","2019-10-31T03:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"303","2019-10-31T03:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"304","2019-10-31T03:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"305","2019-10-31T04:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"306","2019-10-31T04:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"307","2019-10-31T04:30:00-04:00",0,0,2,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"308","2019-10-31T04:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"309","2019-10-31T05:00:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"310","2019-10-31T05:15:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"311","2019-10-31T05:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"312","2019-10-31T05:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"313","2019-10-31T06:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"314","2019-10-31T06:15:00-04:00",0,0,3,0,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"315","2019-10-31T06:30:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"316","2019-10-31T06:45:00-04:00",2,0,3,0,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"317","2019-10-31T07:00:00-04:00",0,0,3,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"318","2019-10-31T07:15:00-04:00",1,1,66,3,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"319","2019-10-31T07:30:00-04:00",5,0,90,2,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"320","2019-10-31T07:45:00-04:00",5,1,153,6,7,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"321","2019-10-31T08:00:00-04:00",8,5,111,5,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"322","2019-10-31T08:15:00-04:00",0,0,153,3,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"323","2019-10-31T08:30:00-04:00",1,0,198,5,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"324","2019-10-31T08:45:00-04:00",9,4,211,7,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"325","2019-10-31T09:00:00-04:00",18,3,337,3,11,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"326","2019-10-31T09:15:00-04:00",14,0,292,3,7,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"327","2019-10-31T09:30:00-04:00",6,0,202,2,9,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"328","2019-10-31T09:45:00-04:00",15,0,189,6,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"329","2019-10-31T10:00:00-04:00",14,3,131,1,7,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"330","2019-10-31T10:15:00-04:00",7,0,198,3,8,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"331","2019-10-31T10:30:00-04:00",1,1,192,3,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"332","2019-10-31T10:45:00-04:00",11,2,225,2,10,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"333","2019-10-31T11:00:00-04:00",4,1,177,8,8,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"334","2019-10-31T11:15:00-04:00",6,0,134,0,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"335","2019-10-31T11:30:00-04:00",0,0,129,3,11,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"336","2019-10-31T11:45:00-04:00",2,0,102,3,11,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"337","2019-10-31T12:00:00-04:00",6,0,201,1,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"338","2019-10-31T12:15:00-04:00",10,0,225,3,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"339","2019-10-31T12:30:00-04:00",8,8,220,2,8,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"340","2019-10-31T12:45:00-04:00",8,3,165,2,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"341","2019-10-31T13:00:00-04:00",5,1,136,4,19,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"342","2019-10-31T13:15:00-04:00",5,2,120,4,12,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"343","2019-10-31T13:30:00-04:00",3,2,155,4,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"344","2019-10-31T13:45:00-04:00",5,0,178,3,17,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"345","2019-10-31T14:00:00-04:00",8,0,164,4,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"346","2019-10-31T14:15:00-04:00",6,0,156,3,9,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"347","2019-10-31T14:30:00-04:00",10,0,166,2,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"348","2019-10-31T14:45:00-04:00",4,0,118,3,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"349","2019-10-31T15:00:00-04:00",1,0,189,2,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"350","2019-10-31T15:15:00-04:00",12,6,232,4,19,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"351","2019-10-31T15:30:00-04:00",8,3,192,2,13,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"352","2019-10-31T15:45:00-04:00",4,1,149,6,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"353","2019-10-31T16:00:00-04:00",7,2,157,3,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"354","2019-10-31T16:15:00-04:00",5,0,173,5,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"355","2019-10-31T16:30:00-04:00",3,2,225,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"356","2019-10-31T16:45:00-04:00",10,3,214,4,14,"Campus_Dr_&_Presidential_Ave",1,0,0,0,1
"357","2019-10-31T17:00:00-04:00",16,1,263,3,9,"Campus_Dr_&_Presidential_Ave",1,0,0,1,1
"358","2019-10-31T17:15:00-04:00",5,0,204,6,7,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"359","2019-10-31T17:30:00-04:00",3,2,163,6,7,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"360","2019-10-31T17:45:00-04:00",14,2,181,2,7,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"361","2019-10-31T18:00:00-04:00",2,0,180,1,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"362","2019-10-31T18:15:00-04:00",8,6,150,4,8,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"363","2019-10-31T18:30:00-04:00",0,0,10,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"364","2019-10-31T18:45:00-04:00",0,0,4,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"365","2019-10-31T19:00:00-04:00",0,0,3,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"366","2019-10-31T19:15:00-04:00",2,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"367","2019-10-31T19:30:00-04:00",0,0,1,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"368","2019-10-31T19:45:00-04:00",0,0,5,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"369","2019-10-31T20:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"370","2019-10-31T20:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"371","2019-10-31T20:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"372","2019-10-31T20:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"373","2019-10-31T21:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"374","2019-10-31T21:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"375","2019-10-31T21:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"376","2019-10-31T21:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"377","2019-10-31T22:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"378","2019-10-31T22:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"379","2019-10-31T22:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"380","2019-10-31T22:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"381","2019-10-31T23:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"382","2019-10-31T23:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"383","2019-10-31T23:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"384","2019-10-31T23:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"385","2019-11-01T00:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"386","2019-11-01T00:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"387","2019-11-01T00:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"388","2019-11-01T00:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"389","2019-11-01T01:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"390","2019-11-01T01:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"391","2019-11-01T01:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"392","2019-11-01T01:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"393","2019-11-01T02:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"394","2019-11-01T02:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"395","2019-11-01T02:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"396","2019-11-01T02:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"397","2019-11-01T03:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"398","2019-11-01T03:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"399","2019-11-01T03:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"400","2019-11-01T03:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"401","2019-11-01T04:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"402","2019-11-01T04:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"403","2019-11-01T04:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"404","2019-11-01T04:45:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"405","2019-11-01T05:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"406","2019-11-01T05:15:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"407","2019-11-01T05:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"408","2019-11-01T05:45:00-04:00",1,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"409","2019-11-01T06:00:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"410","2019-11-01T06:15:00-04:00",0,0,2,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"411","2019-11-01T06:30:00-04:00",0,0,0,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"412","2019-11-01T06:45:00-04:00",1,0,1,0,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"413","2019-11-01T07:00:00-04:00",0,0,16,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"414","2019-11-01T07:15:00-04:00",0,0,50,2,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"415","2019-11-01T07:30:00-04:00",1,0,83,3,7,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"416","2019-11-01T07:45:00-04:00",3,0,89,7,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"417","2019-11-01T08:00:00-04:00",2,1,117,5,8,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"418","2019-11-01T08:15:00-04:00",3,0,141,3,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"419","2019-11-01T08:30:00-04:00",2,0,128,5,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"420","2019-11-01T08:45:00-04:00",6,4,192,1,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"421","2019-11-01T09:00:00-04:00",9,3,144,6,8,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"422","2019-11-01T09:15:00-04:00",2,0,116,3,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"423","2019-11-01T09:30:00-04:00",3,0,134,2,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"424","2019-11-01T09:45:00-04:00",0,0,157,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"425","2019-11-01T10:00:00-04:00",4,1,134,1,4,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"426","2019-11-01T10:15:00-04:00",5,4,120,2,11,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"427","2019-11-01T10:30:00-04:00",5,1,116,4,9,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"428","2019-11-01T10:45:00-04:00",3,1,140,3,8,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"429","2019-11-01T11:00:00-04:00",3,0,103,3,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"430","2019-11-01T11:15:00-04:00",6,0,89,3,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"431","2019-11-01T11:30:00-04:00",5,1,102,3,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"432","2019-11-01T11:45:00-04:00",3,0,147,1,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"433","2019-11-01T12:00:00-04:00",0,0,172,1,6,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"434","2019-11-01T12:15:00-04:00",4,8,142,3,8,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"435","2019-11-01T12:30:00-04:00",2,0,112,1,8,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"436","2019-11-01T12:45:00-04:00",5,1,126,2,12,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"437","2019-11-01T13:00:00-04:00",1,4,133,1,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"438","2019-11-01T13:15:00-04:00",7,0,119,4,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"439","2019-11-01T13:30:00-04:00",0,0,102,0,5,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"440","2019-11-01T13:45:00-04:00",4,6,96,3,10,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"441","2019-11-01T14:00:00-04:00",7,0,61,2,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"442","2019-11-01T14:15:00-04:00",8,2,60,3,4,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"443","2019-11-01T14:30:00-04:00",10,2,77,1,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"444","2019-11-01T14:45:00-04:00",11,2,76,1,2,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"445","2019-11-01T15:00:00-04:00",2,0,61,3,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"446","2019-11-01T15:15:00-04:00",3,1,57,0,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"447","2019-11-01T15:30:00-04:00",9,3,61,0,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"448","2019-11-01T15:45:00-04:00",3,0,64,2,3,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"449","2019-11-01T16:00:00-04:00",0,0,70,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"450","2019-11-01T16:15:00-04:00",3,3,59,1,1,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"451","2019-11-01T16:30:00-04:00",8,1,60,1,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"452","2019-11-01T16:45:00-04:00",3,0,70,0,0,"Campus_Dr_&_Presidential_Ave",1,0,0,0,0
"453","2019-11-01T17:00:00-04:00",7,0,61,2,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"454","2019-11-01T17:15:00-04:00",3,0,86,2,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"455","2019-11-01T17:30:00-04:00",9,0,86,2,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"456","2019-11-01T17:45:00-04:00",6,0,136,4,6,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"457","2019-11-01T18:00:00-04:00",4,1,116,0,2,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"458","2019-11-01T18:15:00-04:00",2,3,82,3,0,"Campus_Dr_&_Presidential_Ave",1,0,0,1,0
"459","2019-11-01T18:30:00-04:00",0,0,30,0,0,"Campus_Dr_&_Presidential_Ave",1,0,1,1,0
"460","2019-11-01T18:45:00-04:00",0,0,4,0,0,"Campus_Dr_&_Presidential_Ave",1,0,1,1,0
"461","2019-11-01T19:00:00-04:00",0,0,4,0,0,"Campus_Dr_&_Presidential_Ave",1,0,1,0,0
"462","2019-11-01T19:15:00-04:00",0,0,5,0,0,"Campus_Dr_&_Presidential_Ave",1,0,1,0,0
"463","2019-11-01T19:30:00-04:00",0,0,6,0,0,"Campus_Dr_&_Presidential_Ave",1,0,1,0,0
